code,QA,fill
D015651001,9.930769397619162,#7ACEB9
D015652001,10.397968165830672,#7ACEB9
D015656001,10.108969310545143,#7ACEB9
D019222000,8.046012749399155,#7ACEB9
D019223001,8.229627201418026,#7ACEB9
D020601001,5.4440582995509965,#BCE6DB
E156601001,8.230467839488487,#7ACEB9
E172601002,10.325381689672405,#7ACEB9
E172751001,11.33242852514765,#7ACEB9
E182601001,10.130728648841576,#7ACEB9
E182702001,8.721087991097619,#7ACEB9
E183041001,10.575348476450186,#7ACEB9
E207111002,3.7343699331107865,#BCE6DB
E240041101,11.162527857493023,#7ACEB9
E338351001,6.212244910761456,#BCE6DB
E351122001,6.393407191285765,#BCE6DB
E366601001,9.355514907938069,#7ACEB9
E403572001,8.29468390939466,#7ACEB9
E403573001,8.128667047482807,#7ACEB9
E430601001,11.791346264348777,#7ACEB9
E490571001,16.864313097591218,#449C93
E490701001,16.847995295510856,#449C93
E530021001,10.513885166831615,#7ACEB9
E540031001,10.077273639863481,#7ACEB9
E550572001,9.68986066583852,#7ACEB9
E633095001,7.865067440214282,#BCE6DB
E639701001,7.629377998866155,#BCE6DB
E640601001,7.829289938657138,#BCE6DB
E640754001,0.49903668876027085,#BCE6DB
E645100000,7.597710483915837,#BCE6DB
E645651001,9.066616005449438,#7ACEB9
E648093001,7.441323658581836,#BCE6DB
F230200000,7.645543139984312,#BCE6DB
F232000101,8.452055606402029,#7ACEB9
F240000106,4.075594693805281,#BCE6DB
F312000201,-3.392133245572278,#EFE0B0
F351000104,0.08032246080431031,#BCE6DB
F352000101,2.6624080013046445,#BCE6DB
F352000201,3.6774142061536437,#BCE6DB
F355040000,8.632850655920564,#7ACEB9
F357000101,8.416521623451557,#7ACEB9
F358000402,0.6862572733055018,#BCE6DB
F410000601,0.8047045284493725,#BCE6DB
F411000101,2.805316915070806,#BCE6DB
F413000101,5.247453561161304,#BCE6DB
F415000101,2.454943411137172,#BCE6DB
F416000201,0.841093965569195,#BCE6DB
F422000201,0.5270995026205175,#BCE6DB
F428000101,3.2876274750062437,#BCE6DB
F429000101,2.711209547415349,#BCE6DB
F438000101,7.129021861087769,#BCE6DB
F438000201,13.03527397038662,#7ACEB9
F439000101,0.4006770239267543,#BCE6DB
F445000101,12.734832406911396,#7ACEB9
F447000302,2.321098085059695,#BCE6DB
F448060000,-0.9370333913991674,#EFE0B0
F450000301,-6.7788498523998095,#EFE0B0
F453000101,6.947720237254195,#BCE6DB
F456042001,-5.923056546700533,#EFE0B0
F458000100,5.965854659238408,#BCE6DB
F461000102,9.173928771594326,#7ACEB9
F462000101,-1.1330601966846767,#EFE0B0
F464000201,0.06054434368708219,#BCE6DB
F466000101,-2.1013751496759268,#EFE0B0
F467000101,-4.103727662013219,#EFE0B0
F473060000,11.885455062625688,#7ACEB9
F474000102,13.484095811917632,#7ACEB9
F482000000,13.545125736824968,#7ACEB9
F483000202,14.880808573078843,#7ACEB9
F487000400,13.966038712502597,#7ACEB9
F490000100,2.2508228695925703,#BCE6DB
F569000200,5.4541505847214165,#BCE6DB
F608000100,6.028292497866156,#BCE6DB
F619000101,2.0599474094738177,#BCE6DB
F622000402,7.287087708811624,#BCE6DB
F624000200,8.202555845299662,#7ACEB9
F625000101,4.8049622483923145,#BCE6DB
F641000100,2.298647716801852,#BCE6DB
F643000101,4.6978036108807375,#BCE6DB
F652000101,3.5001910256334647,#BCE6DB
F654000301,16.978197615464513,#449C93
F655000101,6.120736240910389,#BCE6DB
F658000100,4.45274011172087,#BCE6DB
F658000202,4.352207682549414,#BCE6DB
F664000104,4.160128465599817,#BCE6DB
F664000404,4.186223833821169,#BCE6DB
F704000000,2.9917088929886773,#BCE6DB
G017042010,2.096512178716164,#BCE6DB
G111041010,7.713296588254777,#BCE6DB
G206021010,3.7299723019654003,#BCE6DB
G510061010,2.412997095273796,#BCE6DB
G600061010,-3.0572935717276626,#EFE0B0
G700021010,0.3040641144949638,#BCE6DB
H002001001,5.68553491041301,#BCE6DB
H010001001,4.745920735735291,#BCE6DB
H010002001,5.527429507030335,#BCE6DB
H020302002,5.3259061982106095,#BCE6DB
H021001001,4.449879452132815,#BCE6DB
H023000000,6.528230019609839,#BCE6DB
H030101001,4.191009612484807,#BCE6DB
H032101001,3.9734968037135814,#BCE6DB
H032102001,4.914989385764324,#BCE6DB
H032103001,5.3807232877311435,#BCE6DB
H032104001,5.261733066776047,#BCE6DB
H040002001,4.229298995215159,#BCE6DB
H041301001,4.537797592878495,#BCE6DB
H050301001,6.3218741697119425,#BCE6DB
H070201001,6.329418614910113,#BCE6DB
H080001000,4.67471483857172,#BCE6DB
H081001002,5.1610134810172195,#BCE6DB
H105102001,5.023816129045592,#BCE6DB
H112201001,4.944364538318229,#BCE6DB
H112202001,5.904717551790632,#BCE6DB
H120101001,4.502457973307536,#BCE6DB
H123101001,5.417911179002054,#BCE6DB
H130201001,5.63682397312117,#BCE6DB
H136201001,7.062858632011555,#BCE6DB
H150101001,7.725268140034679,#BCE6DB
H150351001,7.966603238428206,#BCE6DB
H151321001,8.405573766444359,#7ACEB9
H160301001,11.463186012627038,#7ACEB9
H168000303,6.481626145753829,#BCE6DB
H170001001,3.826431574776898,#BCE6DB
H171301001,5.968867003187941,#BCE6DB
H200102001,-3.4761430334330137,#EFE0B0
H202101001,-2.4779358138180547,#EFE0B0
H205101001,-1.874196169466922,#EFE0B0
H205102002,-1.4185112741002328,#EFE0B0
H206201001,4.630207715465758,#BCE6DB
H207311001,-1.6576571766025252,#EFE0B0
H208000101,7.5322178430232745,#BCE6DB
H208000104,6.36157977518248,#BCE6DB
H208102001,-2.59291764537301,#EFE0B0
H208311001,-4.153727401423389,#EFE0B0
H212202001,-2.7514144541649017,#EFE0B0
H214203001,-3.0618292518761736,#EFE0B0
H214203002,-2.915945657746308,#EFE0B0
H217231001,0.011848325429061897,#BCE6DB
H217232001,0.12210779344260747,#BCE6DB
H218201001,-1.4778649004554303,#EFE0B0
H222101001,-3.0708058268718212,#EFE0B0
H224000101,8.428072361425743,#7ACEB9
H224000201,8.374278389554433,#7ACEB9
H226000201,7.860068291214117,#BCE6DB
H232201001,5.624212317084611,#BCE6DB
H232202001,4.482461503677062,#BCE6DB
H233202001,6.006152747597672,#BCE6DB
H233203001,5.567848534099324,#BCE6DB
H234202002,7.591191335081447,#BCE6DB
H234203001,2.909898415632911,#BCE6DB
H240201001,8.580726601807742,#7ACEB9
H241201001,9.52242015315815,#7ACEB9
H242231001,5.763480506819898,#BCE6DB
H243401001,3.772648858801573,#BCE6DB
H244233001,4.5709679852150344,#BCE6DB
H244234001,4.844511196593753,#BCE6DB
H245202001,5.6912168177464855,#BCE6DB
H246202001,5.247276426583479,#BCE6DB
H247301001,5.817457016771557,#BCE6DB
H248201001,6.048823838797557,#BCE6DB
H248202001,6.004511136782266,#BCE6DB
H300000201,3.8620171530960854,#BCE6DB
H305000101,-4.039036580533934,#EFE0B0
H305000201,-5.0443110506633575,#EFE0B0
H305000301,-2.4542359336361406,#EFE0B0
H305000401,-3.268525843756561,#EFE0B0
H308000201,3.884985619583687,#BCE6DB
H311041010,2.9138314734630795,#BCE6DB
H311301001,0.25528072581523736,#BCE6DB
H312042010,2.8738247749417045,#BCE6DB
H317061010,1.3792582353243206,#BCE6DB
H318041010,-0.5125502843550885,#EFE0B0
H320000101,3.48012673749858,#BCE6DB
H322011003,3.1618749712418364,#BCE6DB
H325041010,2.7892430495071325,#BCE6DB
H332201001,4.484886133047635,#BCE6DB
H352201011,9.750235281182993,#7ACEB9
H402203001,-7.681334793700504,#EFE0B0
H403021010,8.318686736183901,#7ACEB9
H403301001,-6.11675523199983,#EFE0B0
H403301101,3.043435036147703,#BCE6DB
H413041010,-4.879101151524456,#EFE0B0
H416021010,-5.127198643765639,#EFE0B0
H418041010,-7.039562958582193,#EFE0B0
H418041101,-8.030963867219029,#D4B86A
H421041010,-0.13968784080422272,#EFE0B0
H423041010,2.9991533687977645,#BCE6DB
H425042010,8.656585149257083,#7ACEB9
H432021010,6.649172938017921,#BCE6DB
H433042010,-4.060633612894017,#EFE0B0
H434043010,-10.33211204295428,#D4B86A
H437042010,-4.736632141660304,#EFE0B0
H438021010,6.197028892489898,#BCE6DB
H501102001,4.069018521499069,#BCE6DB
H502301001,6.987607689670169,#BCE6DB
H503101001,4.545970135555823,#BCE6DB
H503102001,4.215585821915964,#BCE6DB
H504063010,-2.5525421993092943,#EFE0B0
H504201001,5.684644763702179,#BCE6DB
H506062010,-3.390429980803011,#EFE0B0
H506201001,4.5828020062701915,#BCE6DB
H507104001,6.888452886861166,#BCE6DB
H507105001,6.616031774934591,#BCE6DB
H508302001,4.940101762080829,#BCE6DB
H508305001,4.118976958387678,#BCE6DB
H508307001,4.935206486838434,#BCE6DB
H509101002,5.363911992271143,#BCE6DB
H510203001,5.5566606275914925,#BCE6DB
H511231001,4.850415231760591,#BCE6DB
H512234001,4.48088733825065,#BCE6DB
H512235002,5.308445279075828,#BCE6DB
H513061010,-2.078166809761764,#EFE0B0
H514261001,7.75125682432212,#BCE6DB
H514262001,8.148556636912458,#7ACEB9
H517201001,5.1078492048668505,#BCE6DB
H517311001,11.705759320936078,#7ACEB9
H520101003,5.909334789225078,#BCE6DB
H520421001,12.40143161014552,#7ACEB9
H522431001,10.871846728934848,#7ACEB9
H530202001,2.4735473576867957,#BCE6DB
H552201001,7.733060370790616,#BCE6DB
H602021010,-1.2136043883604666,#EFE0B0
H602101001,10.135358536315362,#7ACEB9
H602102001,10.28726373157048,#7ACEB9
H602321001,10.487570793976948,#7ACEB9
H603321001,13.993862598646686,#7ACEB9
H605301001,9.476705613743306,#7ACEB9
H605641101,-2.8999942324374124,#EFE0B0
H605641201,-2.6981612130212334,#EFE0B0
H610201001,6.717576955256011,#BCE6DB
H611301001,9.067427686198847,#7ACEB9
H612041010,-0.09913052720469044,#EFE0B0
H612043010,-0.5107042350297256,#EFE0B0
H612201001,7.764684299684241,#BCE6DB
H616201001,7.787675894336737,#BCE6DB
H620101001,7.1041129982793585,#BCE6DB
H622101001,8.212893470261095,#7ACEB9
H623021010,3.118754506724612,#BCE6DB
H623302001,10.242812323724486,#7ACEB9
H626061010,-4.071278275045948,#EFE0B0
H630382001,12.979899310919555,#7ACEB9
H630384001,12.148219759289281,#7ACEB9
H631302001,13.34406972850725,#7ACEB9
H631303002,10.34179185346598,#7ACEB9
H632102001,8.065713860578033,#7ACEB9
H640201001,14.629639871595652,#7ACEB9
H640202001,19.453067249255042,#449C93
H640203001,18.21156904214579,#449C93
H640204001,16.272897831288816,#449C93
H641201001,18.690963319406716,#449C93
H641202001,10.596055364516076,#7ACEB9
H642000000,18.71616985804664,#449C93
H642301001,6.9202192865033325,#BCE6DB
H643201001,10.544060124587789,#7ACEB9
H702101001,7.794529942747067,#BCE6DB
H703301001,5.466568669333878,#BCE6DB
H704101001,5.384775630304781,#BCE6DB
H706101001,6.941769646127746,#BCE6DB
H710202001,5.290124915415204,#BCE6DB
H714201001,4.459701854870389,#BCE6DB
H716201001,4.913270649123341,#BCE6DB
H720101001,6.040616601148791,#BCE6DB
H732201001,7.7382972204244425,#BCE6DB
H740101001,7.263481885763608,#BCE6DB
H740382001,11.079679874026613,#7ACEB9
H741321001,14.02203458350729,#7ACEB9
H742373502,7.373221127853848,#BCE6DB
H751301001,5.704599732596961,#BCE6DB
H751361001,2.3110712662365667,#BCE6DB
H760201001,10.096914339960794,#7ACEB9
H770201001,2.358130283073195,#BCE6DB
H771301001,-3.6828517468250928,#EFE0B0
H773301001,1.6106830475093072,#BCE6DB
H774201001,4.096054672265478,#BCE6DB
H774202001,5.776935729437301,#BCE6DB
I039000100,1.4008000463858696,#BCE6DB
I102101001,-10.442289880997958,#D4B86A
I103101001,-4.399179540642641,#EFE0B0
I110301001,-0.24545336722384045,#EFE0B0
I111101000,0.8512243200256557,#BCE6DB
I120301001,-6.019790691610247,#EFE0B0
I200101001,4.0996485377588465,#BCE6DB
I202101001,1.9623596636049911,#BCE6DB
I205103001,-0.9122794972965819,#EFE0B0
I205103002,-1.0273877097309925,#EFE0B0
I216201001,-7.046413622022091,#EFE0B0
I220101001,-2.596486809996721,#EFE0B0
I220382002,-5.6213141549193075,#EFE0B0
I221101001,-2.033068819233089,#EFE0B0
I221103001,2.5881583437766893,#BCE6DB
I223000101,2.645339776719702,#BCE6DB
I259100100,0.3134123088370439,#BCE6DB
I310301001,1.0500725707099448,#BCE6DB
I335201001,3.7197350529655657,#BCE6DB
I342201001,1.6560511444816761,#BCE6DB
I345231001,0.870993512535848,#BCE6DB
I346201001,2.3304516359608956,#BCE6DB
I346202001,1.9681882818343577,#BCE6DB
I346301001,2.438480918629516,#BCE6DB
I350101001,0.7486782027438841,#BCE6DB
I352102001,0.3768286242811883,#BCE6DB
I353101001,0.23371448306082931,#BCE6DB
I361201001,-0.766378658428458,#EFE0B0
I361206001,4.6234844788789005,#BCE6DB
I371201001,4.649324583184401,#BCE6DB
I402201001,2.138880953718877,#BCE6DB
I403201001,-0.34381530187372306,#EFE0B0
I502102001,3.7361400231963717,#BCE6DB
I505301001,4.035661206520687,#BCE6DB
I510101001,3.3809574635890662,#BCE6DB
I512102001,3.9248790994035003,#BCE6DB
I518000000,5.306214548729105,#BCE6DB
I522101001,3.0743780542566324,#BCE6DB
I523101001,3.6546374228204512,#BCE6DB
I532151001,3.410473188280233,#BCE6DB
I535201001,3.2948807303943943,#BCE6DB
I540151000,2.7453573332986827,#BCE6DB
I620102001,5.721107085716018,#BCE6DB
I630202000,4.723751225085756,#BCE6DB
I632201000,5.30678011519253,#BCE6DB
I692301001,3.9038270224265363,#BCE6DB
I711101001,4.913995611980378,#BCE6DB
I713101001,5.593140830349172,#BCE6DB
I722202001,4.247914715550134,#BCE6DB
I791361001,6.493279101616451,#BCE6DB
I803202001,-0.9948739874738893,#EFE0B0
I903101001,-1.9178947800455286,#EFE0B0
I912201002,-3.343307230788865,#EFE0B0
I922102001,-1.7752522388337904,#EFE0B0
I923301001,0.6570503105359459,#BCE6DB
I923301100,-1.8827033691378976,#EFE0B0
I923301301,-1.8834050240729303,#EFE0B0
J001401001,-4.7662599709293865,#EFE0B0
J012151001,-1.7963163258570638,#EFE0B0
J014401001,-4.586662368713261,#EFE0B0
J061161001,1.8479602785659144,#BCE6DB
J062161001,5.0247979681565225,#BCE6DB
J062661001,7.224471941904981,#BCE6DB
J110301001,4.480661038916266,#BCE6DB
J111401001,4.702699099711646,#BCE6DB
J120541001,6.392667838812775,#BCE6DB
J131301001,4.802693640543726,#BCE6DB
J132401001,2.210294640630036,#BCE6DB
J151301001,-9.166951494046813,#D4B86A
J152301001,-6.84765733468812,#EFE0B0
J152302001,-4.527347292694654,#EFE0B0
J161401001,-2.005625100682314,#EFE0B0
J171171001,-5.202721539581783,#EFE0B0
J172171001,-5.575088204054576,#EFE0B0
J172172001,-4.428491008067948,#EFE0B0
J181301001,-0.6596525243288179,#EFE0B0
J202301001,-1.0151069128709789,#EFE0B0
J203401001,-0.687617733955599,#EFE0B0
J223301001,-2.385887328491073,#EFE0B0
J223302001,-2.3026583423156843,#EFE0B0
J261401002,-3.7487495146380345,#EFE0B0
J272301001,-1.353784565411884,#EFE0B0
J332302002,-0.7765816105979111,#EFE0B0
J341302001,-2.679734214491599,#EFE0B0
J341303001,-1.621535658842791,#EFE0B0
J351401001,0.1624673389507476,#BCE6DB
J360181001,-3.1879837013761527,#EFE0B0
J363181001,-5.139107602740024,#EFE0B0
J363181003,-5.148203637649114,#EFE0B0
J371301001,-3.3031133851253394,#EFE0B0
J373301001,-4.309481492644444,#EFE0B0
J381181001,-5.136081674001752,#EFE0B0
J382181001,-5.170161147988143,#EFE0B0
J382182001,-5.073952082917661,#EFE0B0
J421191001,-1.1361752308095725,#EFE0B0
J422401001,-2.154787164845608,#EFE0B0
J423191100,-2.4413073795463287,#EFE0B0
J431301001,-2.4939329035549953,#EFE0B0
J461401001,-3.2967466173902658,#EFE0B0
J462301001,-3.560400685183402,#EFE0B0
J462302001,-3.025165808850193,#EFE0B0
J471201002,-6.198822352370248,#EFE0B0
J473401001,-4.581123783790422,#EFE0B0
J474201001,-6.7694137204501965,#EFE0B0
J474201501,-6.634888359430123,#EFE0B0
J480301001,-5.709016775767593,#EFE0B0
J481301001,-5.1542489917365595,#EFE0B0
J490201001,-6.429139144742986,#EFE0B0
J510221001,-5.746875610153967,#EFE0B0
J521211001,-5.960057206900466,#EFE0B0
J522211001,-6.645633781295093,#EFE0B0
J522401002,-7.30145417289889,#EFE0B0
J541211001,-6.074941180031268,#EFE0B0
J543211001,-6.354186175143734,#EFE0B0
J552401002,-3.6854184018633225,#EFE0B0
J561301002,0.38460166556513786,#BCE6DB
J621301001,0.9848831725160477,#BCE6DB
J701061001,1.691657957504717,#BCE6DB
J701062001,-1.346041427796875,#EFE0B0
J701063001,-3.522458962268208,#EFE0B0
J702402001,4.466156969257458,#BCE6DB
J704301001,3.9625317879290463,#BCE6DB
J706061001,5.893942350991891,#BCE6DB
J706062001,4.238438264626462,#BCE6DB
J708311001,7.633311759387497,#BCE6DB
J709063002,6.394064082555444,#BCE6DB
J710301001,7.94373297132805,#BCE6DB
J711401001,8.928291724407226,#7ACEB9
J721401001,5.666213725827562,#BCE6DB
J731301001,4.943071050087027,#BCE6DB
J734401001,5.94276661504928,#BCE6DB
J735301001,4.197457478559592,#BCE6DB
J737311000,6.26151202102596,#BCE6DB
J748301001,8.841645782669314,#7ACEB9
J750061001,5.009932076738714,#BCE6DB
J763301001,10.607299970878373,#7ACEB9
J782401001,12.062705108804016,#7ACEB9
J783301020,11.376708580209923,#7ACEB9
J790061002,6.658684378570931,#BCE6DB
J793301010,8.470438055081503,#7ACEB9
J795301010,7.759894231377725,#BCE6DB
J795301020,7.283664054235362,#BCE6DB
J813301001,-5.061162709062142,#EFE0B0
J814301001,-5.027554397656653,#EFE0B0
J820231001,-2.396723837530217,#EFE0B0
J836311001,4.059010595100926,#BCE6DB
J843301002,-3.0387476163401823,#EFE0B0
J844301001,-0.032233584133222276,#EFE0B0
J850231002,-0.5632831904822212,#EFE0B0
J863241001,4.416885062563203,#BCE6DB
J865301001,6.4560815975948485,#BCE6DB
J880023001,-0.7249480671255729,#EFE0B0
J881301001,0.1825879224943176,#BCE6DB
J920251010,4.158225513362299,#BCE6DB
J930061101,2.1502027184215478,#BCE6DB
K001872200,-14.133887171721918,#D4B86A
K002000101,-14.49774141282764,#D4B86A
K010002010,-16.864194201362142,#B3762A
K010002201,-16.33568930830052,#B3762A
K011401001,-24.697561045274284,#7F4A23
K011403001,-23.936024286158297,#B3762A
K012002010,-16.780014665993733,#B3762A
K021401001,-21.411788896415583,#B3762A
K022001001,-18.884882634092715,#B3762A
K024301001,-16.01131600081719,#B3762A
K025301001,-14.486732959842827,#D4B86A
K025302001,-16.00146131765342,#B3762A
K026001002,-17.116192331412496,#B3762A
K031000000,-15.36433107204375,#D4B86A
K033301001,-10.880805060542118,#D4B86A
K034000101,-15.514040716948413,#D4B86A
K040301001,-17.673754801391087,#B3762A
K041030000,-16.33469302431126,#B3762A
K043651101,-16.172133561604998,#B3762A
K045401001,-16.192393603589746,#B3762A
K045402001,-16.309059201605923,#B3762A
K046301002,-15.46956252785825,#D4B86A
K051301001,-12.558147066391047,#D4B86A
K053000101,-11.126972940731289,#D4B86A
K054301001,-8.511790308810818,#D4B86A
K055001010,-16.009509057169442,#B3762A
K056752001,-14.347817162436113,#D4B86A
K061401001,-9.777279269922822,#D4B86A
K062451001,-3.5300224898275694,#EFE0B0
K063001010,-12.379879093357404,#D4B86A
K064311001,-10.193633743483687,#D4B86A
K067331001,-6.153396572569942,#EFE0B0
K067331100,-4.7420007762811585,#EFE0B0
K069001001,-12.937739102880615,#D4B86A
K070001020,-11.156405212772835,#D4B86A
K070451100,-0.9890731628868271,#EFE0B0
K071401001,0.5496649523470447,#BCE6DB
K072530200,-13.417027890967068,#D4B86A
K074401001,-8.769347147852365,#D4B86A
K075321001,-10.067284165261784,#D4B86A
K076331201,-5.860813917637772,#EFE0B0
K077322001,-8.22416356782717,#D4B86A
K079001010,-11.09503932696829,#D4B86A
K081301001,-6.284859654701184,#EFE0B0
K081302001,-6.3739801663347535,#EFE0B0
K085030000,-1.8243325383182891,#EFE0B0
K091001011,-11.299105349673413,#D4B86A
K094301001,-2.2785074563251455,#EFE0B0
K094303001,-2.0441398609687216,#EFE0B0
K097401001,0.904346952287844,#BCE6DB
K098301001,-0.7810646504862527,#EFE0B0
K098301101,0.5636981352942507,#BCE6DB
K101000000,-8.352961575869674,#D4B86A
K104030000,-2.4641823804710974,#EFE0B0
K106301002,-1.9742161046980375,#EFE0B0
K108402001,1.0613032691683244,#BCE6DB
K111000100,0.16112188765438454,#BCE6DB
K112500000,-7.7877899026953585,#EFE0B0
K113000201,3.3786086731742366,#BCE6DB
K117321001,2.1594380170493386,#BCE6DB
K118001010,-9.092776163494808,#D4B86A
K121181001,7.910416688199699,#BCE6DB
K122000100,6.942013548696608,#BCE6DB
K124030000,2.07893833276016,#BCE6DB
K124301001,2.484184677260028,#BCE6DB
K125181001,5.497725228578845,#BCE6DB
K126031000,-1.5819499213034687,#EFE0B0
K127311001,-0.06120403682317012,#EFE0B0
K128481001,-0.7591464790858381,#EFE0B0
K129451001,-0.8517680664728912,#EFE0B0
K130018000,2.6253301711393915,#BCE6DB
K131400000,0.578989200714113,#BCE6DB
K131401001,1.6896598057368657,#BCE6DB
K132181010,2.152296999166113,#BCE6DB
K133000100,4.089678088872541,#BCE6DB
K134181001,2.820144221892247,#BCE6DB
K135301001,3.3974643235774957,#BCE6DB
K136301001,3.715872865989886,#BCE6DB
K137000301,6.27689653815266,#BCE6DB
K138301001,4.509661247665193,#BCE6DB
K139181001,2.8044877809939828,#BCE6DB
